"model","routing","seed","phase_index","average_load","accepted_rate","avg_packet_latency","xy_fraction","racke_fraction"
"ordered_fill","hybrid_xy_racke","2203","10","0.55","0.346564","40.6872","0.587444","0.412556"
"ordered_fill","hybrid_xy_racke","2203","11","0.6","0.370526","64.4305","0.590156","0.409844"
"ordered_fill","hybrid_xy_racke","2203","12","0.65","0.3947","88.3621","0.486977","0.513023"
"ordered_fill","hybrid_xy_racke","2203","13","0.7","0.417898","115.861","0.340545","0.659455"
"ordered_fill","hybrid_xy_racke","2203","14","0.75","0.441915","140.537","0.334818","0.665182"
"ordered_fill","hybrid_xy_racke","2203","15","0.8","0.465312","177.586","0.281412","0.718588"
"ordered_fill","hybrid_xy_racke","2203","16","0.8","0.48257","221.945","0.16842","0.83158"
"ordered_fill","hybrid_xy_racke","2203","17","0.8","0.498275","278.36","0.132583","0.867417"
"ordered_fill","hybrid_xy_racke","2204","0","0.05","0.0500741","11","1","0"
"ordered_fill","hybrid_xy_racke","2204","1","0.1","0.0751111","11","1","0"
"ordered_fill","hybrid_xy_racke","2204","2","0.15","0.150222","11","1","0"
"ordered_fill","hybrid_xy_racke","2204","3","0.2","0.173611","11","1","0"
"ordered_fill","hybrid_xy_racke","2204","4","0.25","0.19842","11","1","0"
"ordered_fill","hybrid_xy_racke","2204","5","0.3","0.224269","11.2347","1","0"
"ordered_fill","hybrid_xy_racke","2204","6","0.35","0.248778","11.5656","1","0"
"ordered_fill","hybrid_xy_racke","2204","7","0.4","0.274395","11.9187","1","0"
"ordered_fill","hybrid_xy_racke","2204","8","0.45","0.29982","12.2515","1","0"
"ordered_fill","hybrid_xy_racke","2204","9","0.5","0.323278","20.8448","0.727977","0.272023"
"ordered_fill","hybrid_xy_racke","2204","10","0.55","0.346103","37.1425","0.504144","0.495856"
"ordered_fill","hybrid_xy_racke","2204","11","0.6","0.370478","58.5785","0.5038","0.4962"
"ordered_fill","hybrid_xy_racke","2204","12","0.65","0.394094","83.2392","0.572426","0.427574"
"ordered_fill","hybrid_xy_racke","2204","13","0.7","0.419086","109.815","0.380481","0.619519"
"ordered_fill","hybrid_xy_racke","2204","14","0.75","0.442917","135.528","0.37234","0.62766"
"ordered_fill","hybrid_xy_racke","2204","15","0.8","0.466095","161.977","0.22984","0.77016"
"ordered_fill","hybrid_xy_racke","2204","16","0.8","0.484328","201.066","0.135305","0.864695"
"ordered_fill","hybrid_xy_racke","2204","17","0.8","0.504197","244.94","0.090515","0.909485"
"ordered_fill","hybrid_xy_racke","2205","0","0.05","0.050037","11","1","0"
"ordered_fill","hybrid_xy_racke","2205","1","0.1","0.0740926","11","1","0"
"ordered_fill","hybrid_xy_racke","2205","2","0.15","0.149407","11","1","0"
"ordered_fill","hybrid_xy_racke","2205","3","0.2","0.174185","11","1","0"
"ordered_fill","hybrid_xy_racke","2205","4","0.25","0.198778","11","1","0"
"ordered_fill","hybrid_xy_racke","2205","5","0.3","0.224491","11.2335","1","0"
"ordered_fill","hybrid_xy_racke","2205","6","0.35","0.249919","11.5726","1","0"
"ordered_fill","hybrid_xy_racke","2205","7","0.4","0.27484","11.9165","1","0"
"ordered_fill","hybrid_xy_racke","2205","8","0.45","0.299746","12.2381","1","0"
"ordered_fill","hybrid_xy_racke","2205","9","0.5","0.323542","22.5217","0.729999","0.270001"
"ordered_fill","hybrid_xy_racke","2205","10","0.55","0.346078","38.3932","0.566358","0.433642"
"ordered_fill","hybrid_xy_racke","2205","11","0.6","0.369674","65.629","0.595016","0.404984"
"ordered_fill","hybrid_xy_racke","2205","12","0.65","0.393673","92.5548","0.483126","0.516874"
"ordered_fill","hybrid_xy_racke","2205","13","0.7","0.41713","118.725","0.526151","0.473849"
"ordered_fill","hybrid_xy_racke","2205","14","0.75","0.440946","153.811","0.401906","0.598094"
"ordered_fill","hybrid_xy_racke","2205","15","0.8","0.462788","193.749","0.208099","0.791901"
"ordered_fill","hybrid_xy_racke","2205","16","0.8","0.48324","244.549","0.0678759","0.9321241"
"ordered_fill","hybrid_xy_racke","2205","17","0.8","0.504819","296.38","0.0170714","0.9829286"
